,6324,2018/10/24,15:00:00,3270.0,9600,trade
,6324,2018/10/24,15:00:00,3265.0,9600,bid
,6324,2018/10/24,14:59:59,3285.0,800,ask
,6324,2018/10/24,14:59:57,3270.0,100,trade
,6324,2018/10/24,14:59:57,3270.0,200,bid
,6324,2018/10/24,14:59:55,3280.0,100,ask
,6324,2018/10/24,14:59:49,3270.0,300,bid
,6324,2018/10/24,14:59:48,3280.0,200,trade
,6324,2018/10/24,14:59:48,3280.0,400,ask
,6324,2018/10/24,14:59:46,3275.0,100,trade
,6324,2018/10/24,14:59:46,3280.0,600,ask
,6324,2018/10/24,14:59:46,3275.0,100,ask
,6324,2018/10/24,14:59:46,3270.0,400,bid
,6324,2018/10/24,14:59:46,3270.0,600,bid
,6324,2018/10/24,14:59:46,3275.0,100,bid
,6324,2018/10/24,14:59:46,3275.0,100,trade
,6324,2018/10/24,14:59:46,3280.0,600,ask
,6324,2018/10/24,14:59:46,3275.0,100,trade
,6324,2018/10/24,14:59:46,3275.0,100,ask
,6324,2018/10/24,14:59:46,3270.0,600,bid
,6324,2018/10/24,14:59:44,3270.0,800,bid
,6324,2018/10/24,14:59:44,3275.0,200,ask
,6324,2018/10/24,14:59:42,3280.0,100,trade
,6324,2018/10/24,14:59:42,3280.0,800,ask
,6324,2018/10/24,14:59:41,3270.0,1000,bid
,6324,2018/10/24,14:59:40,3275.0,200,trade
,6324,2018/10/24,14:59:40,3280.0,900,ask
,6324,2018/10/24,14:59:40,3275.0,200,ask
,6324,2018/10/24,14:59:39,3270.0,800,bid
,6324,2018/10/24,14:59:35,3270.0,600,bid
,6324,2018/10/24,14:59:32,3270.0,700,bid
,6324,2018/10/24,14:59:31,3270.0,800,bid
,6324,2018/10/24,14:59:31,3280.0,900,ask
,6324,2018/10/24,14:59:30,3280.0,1000,ask
,6324,2018/10/24,14:59:30,3280.0,1100,ask
,6324,2018/10/24,14:59:30,3270.0,1200,bid
,6324,2018/10/24,14:59:30,3270.0,800,bid
,6324,2018/10/24,14:59:30,3275.0,200,ask
,6324,2018/10/24,14:59:30,3270.0,700,bid
,6324,2018/10/24,14:59:30,3280.0,1100,ask
,6324,2018/10/24,14:59:30,3280.0,800,ask
,6324,2018/10/24,14:59:30,3270.0,800,bid
,6324,2018/10/24,14:59:26,3270.0,700,bid
,6324,2018/10/24,14:59:23,3280.0,1000,ask
,6324,2018/10/24,14:59:23,3270.0,800,bid
,6324,2018/10/24,14:59:23,3280.0,900,ask
,6324,2018/10/24,14:59:09,3275.0,200,bid
,6324,2018/10/24,14:59:05,3280.0,700,ask
,6324,2018/10/24,14:59:03,3270.0,900,bid
,6324,2018/10/24,14:59:03,3270.0,1000,bid
,6324,2018/10/24,14:59:03,3275.0,100,trade
,6324,2018/10/24,14:59:03,3270.0,900,bid
,6324,2018/10/24,14:59:01,3280.0,800,ask
,6324,2018/10/24,14:59:01,3280.0,700,ask
,6324,2018/10/24,14:59:00,3275.0,100,bid
,6324,2018/10/24,14:58:59,3280.0,400,ask
,6324,2018/10/24,14:58:59,3280.0,500,ask
,6324,2018/10/24,14:58:51,3270.0,800,bid
,6324,2018/10/24,14:58:49,3280.0,100,trade
,6324,2018/10/24,14:58:49,3280.0,600,ask
,6324,2018/10/24,14:58:49,3270.0,700,bid
,6324,2018/10/24,14:58:47,3270.0,800,bid
,6324,2018/10/24,14:58:47,3270.0,900,bid
,6324,2018/10/24,14:58:47,3280.0,100,trade
,6324,2018/10/24,14:58:47,3280.0,700,ask
,6324,2018/10/24,14:58:45,3270.0,800,bid
,6324,2018/10/24,14:58:45,3275.0,100,trade
,6324,2018/10/24,14:58:45,3270.0,900,bid
,6324,2018/10/24,14:58:45,3280.0,800,ask
,6324,2018/10/24,14:58:44,3280.0,900,ask
,6324,2018/10/24,14:58:44,3275.0,100,bid
,6324,2018/10/24,14:58:44,3280.0,400,trade
,6324,2018/10/24,14:58:44,3280.0,700,ask
,6324,2018/10/24,14:58:44,3270.0,900,bid
,6324,2018/10/24,14:58:44,3280.0,1100,ask
,6324,2018/10/24,14:58:41,3270.0,1300,bid
,6324,2018/10/24,14:58:41,3280.0,100,trade
,6324,2018/10/24,14:58:41,3280.0,1200,ask
,6324,2018/10/24,14:58:35,3270.0,900,bid
,6324,2018/10/24,14:58:35,3270.0,1400,bid
,6324,2018/10/24,14:58:33,3280.0,1300,ask
,6324,2018/10/24,14:58:33,3270.0,100,trade
,6324,2018/10/24,14:58:33,3270.0,1900,bid
,6324,2018/10/24,14:58:33,3275.0,200,trade
,6324,2018/10/24,14:58:33,3270.0,2000,bid
,6324,2018/10/24,14:58:33,3275.0,200,bid
,6324,2018/10/24,14:58:33,3275.0,100,trade
,6324,2018/10/24,14:58:33,3270.0,2000,bid
,6324,2018/10/24,14:58:33,3275.0,100,bid
,6324,2018/10/24,14:58:33,3275.0,100,trade
,6324,2018/10/24,14:58:33,3280.0,1200,ask
,6324,2018/10/24,14:58:33,3275.0,100,ask
,6324,2018/10/24,14:58:33,3280.0,1200,ask
,6324,2018/10/24,14:58:32,3275.0,100,trade
,6324,2018/10/24,14:58:32,3270.0,2000,bid
,6324,2018/10/24,14:58:32,3275.0,100,bid
,6324,2018/10/24,14:58:32,3275.0,200,trade
,6324,2018/10/24,14:58:32,3270.0,2000,bid
,6324,2018/10/24,14:58:30,3275.0,200,bid
,6324,2018/10/24,14:58:30,3275.0,100,trade
,6324,2018/10/24,14:58:30,3275.0,100,bid
,6324,2018/10/24,14:58:30,3280.0,1300,ask
,6324,2018/10/24,14:58:30,3275.0,200,bid
,6324,2018/10/24,14:58:30,3280.0,1400,ask
,6324,2018/10/24,14:58:30,3270.0,2000,bid
,6324,2018/10/24,14:58:30,3270.0,2100,bid
,6324,2018/10/24,14:58:30,3275.0,200,trade
,6324,2018/10/24,14:58:30,3270.0,1900,bid
,6324,2018/10/24,14:58:17,3280.0,1300,ask
,6324,2018/10/24,14:58:16,3280.0,1200,ask
,6324,2018/10/24,14:58:11,3280.0,1100,ask
,6324,2018/10/24,14:58:10,3275.0,200,bid
,6324,2018/10/24,14:58:03,3280.0,1000,ask
